row_id,hotel,arrival_date_year,arrival_date_month,actual_is_canceled,predicted_cancel_prob
55188,City Hotel,2016,August,0,0.15
97554,City Hotel,2016,September,0,0.0
25264,Resort Hotel,2016,June,0,0.02
61059,City Hotel,2016,December,1,0.56
6878,Resort Hotel,2016,July,1,0.98
72575,City Hotel,2017,July,1,0.865
39486,Resort Hotel,2017,August,0,0.14
67766,City Hotel,2017,May,1,0.47
46720,City Hotel,2016,January,0,0.18
53316,City Hotel,2016,June,1,1.0
90395,City Hotel,2016,June,0,0.23
6870,Resort Hotel,2016,July,1,0.22
105488,City Hotel,2017,February,0,0.11
111341,City Hotel,2017,May,0,0.15
5838,Resort Hotel,2016,May,1,1.0
81607,City Hotel,2015,December,0,0.05
4727,Resort Hotel,2016,March,0,0.04
80924,City Hotel,2015,December,0,0.03
60632,City Hotel,2016,November,1,0.615
60644,City Hotel,2016,November,1,0.75
32498,Resort Hotel,2017,January,0,0.10570238095238095
808,Resort Hotel,2015,July,1,0.57
102262,City Hotel,2016,November,0,0.13
74382,City Hotel,2015,July,1,1.0
33151,Resort Hotel,2017,February,0,0.12583333333333335
118764,City Hotel,2017,August,0,0.0
83485,City Hotel,2016,February,0,0.02
46887,City Hotel,2016,January,1,0.748
73368,City Hotel,2017,August,1,0.88
22827,Resort Hotel,2016,April,0,0.07
34179,Resort Hotel,2017,March,0,0.01
118753,City Hotel,2017,August,0,0.01
87948,City Hotel,2016,April,0,0.1
68357,City Hotel,2017,May,1,0.32
18976,Resort Hotel,2015,December,0,0.02
108638,City Hotel,2017,March,0,0.09
49031,City Hotel,2016,April,1,1.0
88250,City Hotel,2016,April,0,0.0
29639,Resort Hotel,2016,October,0,0.46
115,Resort Hotel,2015,July,0,0.59
101160,City Hotel,2016,November,0,0.01
49220,City Hotel,2016,April,1,0.42166666666666663
82351,City Hotel,2016,March,1,1.0
33341,Resort Hotel,2017,February,0,0.0
104728,City Hotel,2017,January,0,0.0
51933,City Hotel,2016,May,0,0.06400566455409913
48769,City Hotel,2016,March,1,1.0
105762,City Hotel,2017,February,0,0.07
80409,City Hotel,2015,December,1,1.0
21362,Resort Hotel,2016,February,0,0.0
27452,Resort Hotel,2016,August,0,0.21
60917,City Hotel,2016,November,1,0.86
17149,Resort Hotel,2015,September,0,0.0
92815,City Hotel,2016,July,0,0.02
14440,Resort Hotel,2017,March,0,0.06
87746,City Hotel,2016,April,0,0.03
28892,Resort Hotel,2016,October,0,0.08
31917,Resort Hotel,2017,January,0,0.08
54562,City Hotel,2016,July,1,1.0
27678,Resort Hotel,2016,September,0,0.2
69001,City Hotel,2017,May,1,0.85
99931,City Hotel,2016,October,0,0.27
42684,City Hotel,2015,September,1,0.12370684289798228
70840,City Hotel,2017,June,1,1.0
12590,Resort Hotel,2017,July,1,0.86
38257,Resort Hotel,2017,July,0,0.03
67336,City Hotel,2017,May,1,0.8
118683,City Hotel,2017,August,0,0.1
26794,Resort Hotel,2016,August,0,0.71
44995,City Hotel,2015,October,0,0.0
50837,City Hotel,2016,May,1,0.68
83067,City Hotel,2016,January,0,0.125
77084,City Hotel,2015,September,0,0.0
74748,City Hotel,2015,September,1,1.0
72345,City Hotel,2017,July,1,1.0
92855,City Hotel,2016,July,0,0.15
81164,City Hotel,2015,December,1,0.94
81568,City Hotel,2016,May,1,1.0
7315,Resort Hotel,2016,August,1,0.44
51696,City Hotel,2016,May,1,1.0
42104,City Hotel,2015,August,0,0.0
62663,City Hotel,2017,January,1,0.827518537018537
7241,Resort Hotel,2016,July,1,0.48
20248,Resort Hotel,2016,January,0,0.01
69515,City Hotel,2017,June,1,1.0
57597,City Hotel,2016,September,1,0.04
27858,Resort Hotel,2016,September,0,0.32
83394,City Hotel,2016,January,0,0.32
56164,City Hotel,2016,August,1,0.92
12315,Resort Hotel,2017,June,1,0.92
114851,City Hotel,2017,June,0,0.07
67610,City Hotel,2017,May,1,0.25
118884,City Hotel,2017,August,0,0.0
109535,City Hotel,2017,April,0,0.31
29522,Resort Hotel,2016,October,0,0.24600000000000002
29150,Resort Hotel,2016,October,0,0.01
8226,Resort Hotel,2016,September,1,0.18
103763,City Hotel,2016,December,0,0.3
45439,City Hotel,2015,October,0,0.0
13314,Resort Hotel,2017,August,1,0.3
69218,City Hotel,2017,May,1,0.78
586,Resort Hotel,2015,July,0,0.35
14011,Resort Hotel,2016,March,0,0.08666666666666666
15825,Resort Hotel,2015,July,0,0.02
114841,City Hotel,2017,June,0,0.3
44319,City Hotel,2015,October,1,1.0
118055,City Hotel,2017,August,0,0.05
112654,City Hotel,2017,May,0,0.07
101907,City Hotel,2016,November,0,0.28
111455,City Hotel,2017,May,0,0.09
81031,City Hotel,2016,January,1,1.0
75671,City Hotel,2015,August,1,1.0
117397,City Hotel,2017,July,0,0.38
9159,Resort Hotel,2016,October,1,0.32
24441,Resort Hotel,2016,May,0,0.01
84711,City Hotel,2016,March,0,0.0
53168,City Hotel,2016,June,1,0.67
56544,City Hotel,2016,September,1,0.97
17199,Resort Hotel,2015,September,0,0.01
108865,City Hotel,2017,March,0,0.03
26128,Resort Hotel,2016,July,0,0.58
1358,Resort Hotel,2015,August,0,0.0875
73445,City Hotel,2017,August,1,0.73
101922,City Hotel,2016,November,0,0.37
86438,City Hotel,2016,March,0,0.0
62189,City Hotel,2017,January,1,0.49
119323,City Hotel,2017,August,0,0.17
27700,Resort Hotel,2016,September,0,0.01
71267,City Hotel,2017,June,1,0.44
76611,City Hotel,2015,July,0,0.0
52735,City Hotel,2016,June,1,0.8
95587,City Hotel,2016,August,0,0.17
103881,City Hotel,2016,December,0,0.02
106166,City Hotel,2017,February,0,0.0
60104,City Hotel,2016,November,1,1.0
20087,Resort Hotel,2016,February,0,0.02
74110,City Hotel,2015,September,1,1.0
41808,City Hotel,2015,August,0,0.18709890109890107
69967,City Hotel,2017,June,1,1.0
46721,City Hotel,2016,January,0,0.02
95808,City Hotel,2016,August,0,0.12
75125,City Hotel,2015,July,1,1.0
52162,City Hotel,2016,May,1,0.86
90503,City Hotel,2016,June,0,0.28
26367,Resort Hotel,2016,July,0,0.19
90500,City Hotel,2016,June,0,0.0
28451,Resort Hotel,2016,September,0,0.87
46615,City Hotel,2016,January,1,0.15
79661,City Hotel,2015,October,0,0.02
37654,Resort Hotel,2017,June,0,0.25
36811,Resort Hotel,2017,May,0,0.5326666666666666
117806,City Hotel,2017,August,0,0.13
102724,City Hotel,2016,December,0,0.19446975246975243
113308,City Hotel,2017,June,0,0.31
97045,City Hotel,2016,September,0,0.0425
92705,City Hotel,2016,July,0,0.31
53902,City Hotel,2016,July,1,0.87
89611,City Hotel,2016,May,0,0.0
7091,Resort Hotel,2016,July,1,0.015
44072,City Hotel,2015,September,1,1.0
24955,Resort Hotel,2016,June,0,0.75
56298,City Hotel,2016,September,1,0.8425
89128,City Hotel,2016,May,0,0.02
82776,City Hotel,2016,February,1,1.0
27375,Resort Hotel,2016,August,0,0.02
6133,Resort Hotel,2016,May,0,0.0
75061,City Hotel,2015,July,1,1.0
101587,City Hotel,2016,November,0,0.03
18262,Resort Hotel,2015,November,0,0.23
2538,Resort Hotel,2015,October,0,0.0
96053,City Hotel,2016,August,0,0.09
15919,Resort Hotel,2015,August,0,0.26
22603,Resort Hotel,2016,March,0,0.15
77673,City Hotel,2015,September,0,0.02
6894,Resort Hotel,2016,July,0,0.11
47740,City Hotel,2016,March,1,0.24
54979,City Hotel,2016,August,1,0.145
24913,Resort Hotel,2016,June,0,0.0
104252,City Hotel,2017,January,0,0.78
70908,City Hotel,2017,June,1,1.0
31157,Resort Hotel,2016,December,0,0.1
74291,City Hotel,2015,August,1,1.0
34825,Resort Hotel,2017,March,0,0.06
28407,Resort Hotel,2016,October,0,0.05
52187,City Hotel,2016,June,1,0.97
38238,Resort Hotel,2017,July,0,0.04
68993,City Hotel,2017,May,1,0.74
21291,Resort Hotel,2016,February,0,0.0
77118,City Hotel,2015,September,0,0.0
116892,City Hotel,2017,July,0,0.12
24915,Resort Hotel,2016,October,0,0.05
73577,City Hotel,2017,August,1,0.22
102389,City Hotel,2016,November,0,0.54
90008,City Hotel,2016,May,0,0.14680701754385964
53284,City Hotel,2016,June,1,1.0
110740,City Hotel,2017,April,0,0.04
35762,Resort Hotel,2017,April,0,0.29
10685,Resort Hotel,2017,March,1,1.0
7442,Resort Hotel,2016,August,1,0.69
66781,City Hotel,2017,April,1,0.37
15446,Resort Hotel,2015,July,0,0.4225
39906,Resort Hotel,2017,August,0,0.47
13103,Resort Hotel,2017,July,1,0.51
107344,City Hotel,2017,March,0,0.25
53698,City Hotel,2016,June,1,1.0
40627,City Hotel,2015,August,0,0.2
55719,City Hotel,2016,August,1,0.71
10594,Resort Hotel,2017,March,1,0.43
20703,Resort Hotel,2016,February,0,0.05
86581,City Hotel,2016,April,0,0.08
92639,City Hotel,2016,July,0,0.68
88446,City Hotel,2016,May,0,0.12
99757,City Hotel,2016,October,0,0.0
98067,City Hotel,2016,September,0,0.0
50997,City Hotel,2016,May,1,0.4927307692307692
14342,Resort Hotel,2016,February,0,0.01
83349,City Hotel,2016,January,0,0.1
85422,City Hotel,2016,March,0,0.27
37413,Resort Hotel,2017,June,0,0.1
80976,City Hotel,2015,November,0,0.07
644,Resort Hotel,2015,July,1,0.76
2702,Resort Hotel,2015,October,1,1.0
103402,City Hotel,2016,December,0,0.41
17976,Resort Hotel,2015,October,0,0.0
107281,City Hotel,2017,March,0,0.012
48137,City Hotel,2016,March,1,0.57
80267,City Hotel,2015,November,0,0.03
14028,Resort Hotel,2017,April,0,0.14
75013,City Hotel,2015,July,1,1.0
110829,City Hotel,2017,May,0,0.12
72044,City Hotel,2017,July,1,0.81
116603,City Hotel,2017,July,0,0.21
54408,City Hotel,2016,July,1,0.78
27115,Resort Hotel,2016,August,0,0.85
80282,City Hotel,2016,February,1,0.98
115712,City Hotel,2017,July,0,0.32
73474,City Hotel,2017,August,1,0.88
67354,City Hotel,2017,May,1,0.23800000000000002
70314,City Hotel,2017,June,1,1.0
40317,City Hotel,2015,July,0,0.2978801858467166
110419,City Hotel,2017,April,0,0.06
30910,Resort Hotel,2016,December,0,0.04
107794,City Hotel,2017,March,0,0.01
70044,City Hotel,2017,June,1,1.0
11613,Resort Hotel,2017,May,1,1.0
19159,Resort Hotel,2015,December,0,0.01
54118,City Hotel,2016,July,1,1.0
87889,City Hotel,2016,April,0,0.04
88113,City Hotel,2016,April,0,0.01
62950,City Hotel,2017,January,1,1.0
54054,City Hotel,2016,July,1,1.0
51429,City Hotel,2016,May,1,0.44
688,Resort Hotel,2015,July,1,0.72
101795,City Hotel,2016,November,0,0.17
18734,Resort Hotel,2015,November,0,0.01
90800,City Hotel,2016,June,0,0.18916666666666665
100157,City Hotel,2016,October,0,0.15
45024,City Hotel,2015,October,1,1.0
118627,City Hotel,2017,August,0,0.09
108893,City Hotel,2017,March,0,0.12
32533,Resort Hotel,2017,January,0,0.1
113984,City Hotel,2017,June,0,0.47
45582,City Hotel,2015,November,1,1.0
109362,City Hotel,2017,April,0,0.4067645197939316
70829,City Hotel,2017,June,1,1.0
31620,Resort Hotel,2016,December,0,0.15
108565,City Hotel,2017,March,0,0.0
108268,City Hotel,2017,March,0,0.09
44472,City Hotel,2015,October,0,0.02
105233,City Hotel,2017,January,0,0.02
68438,City Hotel,2017,May,1,0.38
106097,City Hotel,2017,February,0,0.04694444444444445
64842,City Hotel,2017,March,1,0.98
53699,City Hotel,2016,June,1,1.0
14518,Resort Hotel,2015,November,0,0.0
56632,City Hotel,2016,September,1,0.93
2619,Resort Hotel,2015,October,0,0.0
112164,City Hotel,2017,May,0,0.14
2470,Resort Hotel,2015,October,1,0.93
36898,Resort Hotel,2017,May,0,0.0
6494,Resort Hotel,2016,June,1,0.79
63369,City Hotel,2017,February,1,0.49
103726,City Hotel,2016,December,0,0.24
63688,City Hotel,2017,February,1,1.0
107005,City Hotel,2017,March,0,0.685
41230,City Hotel,2015,August,1,1.0
73188,City Hotel,2017,August,1,0.62
67568,City Hotel,2017,May,1,0.85
110114,City Hotel,2017,April,0,0.05
38085,Resort Hotel,2017,July,0,0.27
4946,Resort Hotel,2016,April,0,0.02
41688,City Hotel,2015,August,0,0.0
395,Resort Hotel,2015,July,0,0.12
71483,City Hotel,2017,July,1,0.29
97535,City Hotel,2016,September,0,0.0
62994,City Hotel,2017,January,1,1.0
106193,City Hotel,2017,February,0,0.1
7714,Resort Hotel,2016,August,1,0.57
3470,Resort Hotel,2015,December,1,0.51
21030,Resort Hotel,2016,February,0,0.01
61009,City Hotel,2016,November,1,1.0
69544,City Hotel,2017,June,1,0.56
9156,Resort Hotel,2016,October,1,0.17
5702,Resort Hotel,2016,May,1,0.77
110252,City Hotel,2017,April,0,0.05
17238,Resort Hotel,2015,September,0,0.0
111269,City Hotel,2017,May,0,0.01
108912,City Hotel,2017,March,0,0.04
17584,Resort Hotel,2015,October,0,0.0
6584,Resort Hotel,2016,June,1,0.89
15425,Resort Hotel,2015,July,0,0.01
82081,City Hotel,2015,December,0,0.99
25399,Resort Hotel,2016,June,0,0.0
111493,City Hotel,2017,May,0,0.02
92289,City Hotel,2016,July,0,0.49
16454,Resort Hotel,2015,August,0,0.04
72875,City Hotel,2017,August,1,0.5
25490,Resort Hotel,2016,June,0,0.0
83416,City Hotel,2016,January,0,0.52
41834,City Hotel,2015,August,0,0.0
108376,City Hotel,2017,March,0,0.28
107634,City Hotel,2017,March,0,0.02
69949,City Hotel,2017,June,1,0.25
84349,City Hotel,2016,February,0,0.16
39702,Resort Hotel,2017,August,0,0.05
23769,Resort Hotel,2016,May,0,0.03
80084,City Hotel,2016,September,1,1.0
111377,City Hotel,2017,May,0,0.62
107369,City Hotel,2017,March,0,0.22
24370,Resort Hotel,2016,May,0,0.18583333333333335
82777,City Hotel,2016,February,1,1.0
96478,City Hotel,2016,September,0,0.15
53568,City Hotel,2016,June,1,0.85
489,Resort Hotel,2015,July,0,0.0
12185,Resort Hotel,2017,June,1,0.67
44365,City Hotel,2015,October,0,0.0
104175,City Hotel,2017,January,0,0.61
55136,City Hotel,2016,August,1,0.51
114693,City Hotel,2017,June,0,0.17
65612,City Hotel,2017,April,1,1.0
43333,City Hotel,2015,September,1,1.0
18306,Resort Hotel,2016,December,0,0.1
25040,Resort Hotel,2016,June,0,0.36
89866,City Hotel,2016,May,0,0.0
13658,Resort Hotel,2017,August,1,0.56
85576,City Hotel,2016,March,0,0.25
3992,Resort Hotel,2016,February,0,0.0
110678,City Hotel,2017,April,0,0.7882500000000001
98326,City Hotel,2016,September,0,0.33
63390,City Hotel,2017,February,1,0.71
57781,City Hotel,2016,September,1,1.0
45820,City Hotel,2015,November,0,0.02942441629521091
87988,City Hotel,2016,April,0,0.09
393,Resort Hotel,2015,July,0,0.5283333333333333
2843,Resort Hotel,2015,November,0,0.02
56786,City Hotel,2016,September,1,0.34
97930,City Hotel,2016,September,0,0.14
72863,City Hotel,2017,August,1,0.68
77707,City Hotel,2015,September,0,0.01
68466,City Hotel,2017,May,1,1.0
65725,City Hotel,2017,April,1,0.77
116756,City Hotel,2017,July,0,0.0
100524,City Hotel,2016,October,0,0.03
77083,City Hotel,2015,September,0,0.1428
118044,City Hotel,2017,August,0,0.13
55572,City Hotel,2016,August,1,0.79
108711,City Hotel,2017,March,0,0.11
95852,City Hotel,2016,August,0,0.03
78977,City Hotel,2015,October,0,0.0
109738,City Hotel,2017,April,0,0.61
110760,City Hotel,2017,April,0,0.3098333333333333
69740,City Hotel,2017,June,1,0.275
110184,City Hotel,2017,April,0,0.17
56274,City Hotel,2016,September,1,1.0
74645,City Hotel,2015,October,1,1.0
104383,City Hotel,2017,January,0,0.54
39321,Resort Hotel,2017,August,0,0.04
66428,City Hotel,2017,April,1,1.0
117816,City Hotel,2017,August,0,0.38
1625,Resort Hotel,2015,September,0,0.33327738927738926
113963,City Hotel,2017,June,0,0.15
19872,Resort Hotel,2016,January,0,0.09
95834,City Hotel,2016,August,0,0.68
79606,City Hotel,2015,October,0,0.01
43122,City Hotel,2015,September,0,0.0
3793,Resort Hotel,2016,January,1,0.6333333333333333
41632,City Hotel,2015,August,0,0.29
61886,City Hotel,2016,December,1,0.62
88232,City Hotel,2016,April,0,0.1
94588,City Hotel,2016,August,0,0.28
38798,Resort Hotel,2017,July,0,0.09
20599,Resort Hotel,2016,February,0,0.01
20997,Resort Hotel,2016,February,0,0.5133333333333333
52189,City Hotel,2016,June,1,1.0
6160,Resort Hotel,2016,May,0,0.0
85085,City Hotel,2016,March,0,0.02
73933,City Hotel,2015,July,1,1.0
100272,City Hotel,2016,October,0,0.44350431995540696
7865,Resort Hotel,2016,August,0,0.01
25003,Resort Hotel,2016,June,0,0.01
62282,City Hotel,2017,January,1,0.64
84192,City Hotel,2016,February,0,0.0
21422,Resort Hotel,2016,February,0,0.01
8776,Resort Hotel,2016,October,0,0.0
54873,City Hotel,2016,July,1,1.0
112487,City Hotel,2017,May,0,0.1
24216,Resort Hotel,2016,May,0,0.01
88845,City Hotel,2016,May,0,0.0
59169,City Hotel,2016,October,1,0.68
115273,City Hotel,2017,June,0,0.01
62984,City Hotel,2017,January,1,1.0
39096,Resort Hotel,2017,August,0,0.03
102856,City Hotel,2016,December,0,0.25
92727,City Hotel,2016,July,0,0.5
30834,Resort Hotel,2016,December,0,0.3291428571428571
65963,City Hotel,2017,April,1,0.3978690476190476
41062,City Hotel,2015,August,0,0.0
35779,Resort Hotel,2017,April,0,0.01
87244,City Hotel,2016,April,0,0.03
77251,City Hotel,2015,September,1,1.0
47561,City Hotel,2016,February,1,0.11
24501,Resort Hotel,2016,May,0,0.04
69709,City Hotel,2017,June,1,1.0
115325,City Hotel,2017,June,0,0.27
2934,Resort Hotel,2015,November,1,1.0
78515,City Hotel,2015,October,0,0.16
1558,Resort Hotel,2015,September,0,0.01
102094,City Hotel,2016,November,0,0.0
113401,City Hotel,2017,June,0,0.03
5679,Resort Hotel,2016,May,1,0.9086762225132966
51761,City Hotel,2016,May,1,1.0
358,Resort Hotel,2015,July,0,0.01
92804,City Hotel,2016,July,0,0.25
11025,Resort Hotel,2017,April,1,0.64
45028,City Hotel,2015,October,0,0.0
58111,City Hotel,2016,October,1,1.0
92592,City Hotel,2016,July,0,0.2
69439,City Hotel,2017,May,1,1.0
91632,City Hotel,2016,June,0,0.04
3002,Resort Hotel,2015,November,0,0.02
15869,Resort Hotel,2015,July,0,0.0
102006,City Hotel,2016,November,0,0.68
96394,City Hotel,2016,August,0,0.04
36959,Resort Hotel,2017,May,0,0.79
58870,City Hotel,2016,October,1,1.0
16989,Resort Hotel,2015,September,0,0.03
30,Resort Hotel,2015,July,0,0.0
14602,Resort Hotel,2017,August,0,0.3
77086,City Hotel,2015,September,0,0.03
19421,Resort Hotel,2015,December,0,0.01
86927,City Hotel,2016,April,0,0.7357142857142857
16769,Resort Hotel,2015,October,1,1.0
28255,Resort Hotel,2016,September,0,0.24
32785,Resort Hotel,2017,February,0,0.32
44885,City Hotel,2015,October,0,0.0
76574,City Hotel,2015,September,1,1.0
95143,City Hotel,2016,August,0,0.03
117937,City Hotel,2017,August,0,0.04
23665,Resort Hotel,2016,April,0,0.14
41167,City Hotel,2015,August,0,0.0
5757,Resort Hotel,2016,May,1,1.0
116836,City Hotel,2017,July,0,0.19
81711,City Hotel,2016,February,1,1.0
2863,Resort Hotel,2015,November,0,0.0
47814,City Hotel,2016,March,0,0.1
96360,City Hotel,2016,August,0,0.56
116058,City Hotel,2017,July,0,0.0
44699,City Hotel,2015,October,0,0.7983008604518227
52731,City Hotel,2016,June,1,0.61
41118,City Hotel,2015,August,1,0.059471607637612466
36361,Resort Hotel,2017,May,0,0.03
50841,City Hotel,2016,May,1,0.04
25151,Resort Hotel,2016,June,0,0.15
100388,City Hotel,2016,October,0,0.2
79607,City Hotel,2015,October,0,0.22
94215,City Hotel,2016,August,0,0.23
90296,City Hotel,2016,June,0,0.28
115240,City Hotel,2017,June,0,0.58
51494,City Hotel,2016,May,1,1.0
102600,City Hotel,2016,November,0,0.11
74494,City Hotel,2015,September,1,1.0
51546,City Hotel,2016,May,1,0.54
10595,Resort Hotel,2017,March,1,0.76
31069,Resort Hotel,2016,December,0,0.23
9299,Resort Hotel,2016,November,1,0.99
100652,City Hotel,2016,October,0,0.1
85131,City Hotel,2017,February,0,0.13
102899,City Hotel,2016,November,0,0.31
18670,Resort Hotel,2015,November,0,0.0
10492,Resort Hotel,2017,March,1,0.7
33512,Resort Hotel,2017,February,0,0.0
11250,Resort Hotel,2017,April,1,1.0
9082,Resort Hotel,2016,October,1,0.47
92883,City Hotel,2016,July,0,0.13
68765,City Hotel,2017,May,1,1.0
23318,Resort Hotel,2016,April,0,0.01
70545,City Hotel,2017,June,1,0.63
56458,City Hotel,2016,September,1,0.63
115246,City Hotel,2017,July,0,0.1
101892,City Hotel,2016,November,0,0.18
41163,City Hotel,2015,August,1,0.98
15984,Resort Hotel,2015,August,0,0.61
25951,Resort Hotel,2016,July,0,0.01
63702,City Hotel,2017,February,1,0.39
90215,City Hotel,2017,January,0,0.04
66737,City Hotel,2017,April,1,0.41
54075,City Hotel,2016,July,1,1.0
91653,City Hotel,2016,June,0,0.43449999999999994
49469,City Hotel,2016,April,1,0.8933333333333333
87757,City Hotel,2016,April,0,0.03
29227,Resort Hotel,2016,October,0,0.0
111682,City Hotel,2017,May,0,0.19
3160,Resort Hotel,2015,November,1,1.0
1896,Resort Hotel,2015,September,0,0.0
76979,City Hotel,2015,August,0,0.0
85603,City Hotel,2016,March,0,0.29
36408,Resort Hotel,2017,May,0,0.01
77716,City Hotel,2015,September,0,0.0
91302,City Hotel,2016,June,0,0.07
60373,City Hotel,2016,November,1,1.0
101075,City Hotel,2016,November,0,0.1625
5299,Resort Hotel,2016,April,1,1.0
52683,City Hotel,2016,June,1,1.0
74449,City Hotel,2015,August,1,1.0
27242,Resort Hotel,2017,August,0,0.08
89938,City Hotel,2016,May,0,0.03
37697,Resort Hotel,2017,June,0,0.0
86829,City Hotel,2016,April,0,0.01
56978,City Hotel,2016,September,1,0.5583333333333333
82451,City Hotel,2015,December,0,0.01
58355,City Hotel,2016,October,1,0.99
110864,City Hotel,2017,May,0,0.42
72558,City Hotel,2017,July,1,1.0
92317,City Hotel,2016,July,0,0.07
52542,City Hotel,2016,June,1,1.0
44318,City Hotel,2015,October,1,1.0
33629,Resort Hotel,2017,February,0,0.01
110157,City Hotel,2017,April,0,0.0
22013,Resort Hotel,2016,March,0,0.02
67916,City Hotel,2017,May,1,0.2759166666666666
34844,Resort Hotel,2017,April,0,0.59
58530,City Hotel,2016,October,1,1.0
24950,Resort Hotel,2016,June,0,0.07
38179,Resort Hotel,2017,July,0,0.5
75076,City Hotel,2015,July,1,1.0
24019,Resort Hotel,2016,May,0,0.55
61074,City Hotel,2016,December,1,1.0
94362,City Hotel,2016,August,0,0.07
65207,City Hotel,2017,March,1,0.0
12659,Resort Hotel,2017,July,1,0.66
72103,City Hotel,2017,July,1,0.64
80549,City Hotel,2017,March,1,0.33
111439,City Hotel,2017,May,0,0.0
55220,City Hotel,2016,August,0,0.06
71293,City Hotel,2017,July,1,0.99
103964,City Hotel,2016,December,0,0.46
31452,Resort Hotel,2016,December,0,0.09
83110,City Hotel,2017,March,0,0.02
5924,Resort Hotel,2016,May,1,0.89
78476,City Hotel,2015,October,0,0.0
51096,City Hotel,2016,May,1,1.0
114759,City Hotel,2017,June,0,0.0
1676,Resort Hotel,2015,September,0,0.03
114073,City Hotel,2017,June,0,0.02
51854,City Hotel,2016,May,0,0.06400566455409913
87732,City Hotel,2016,April,0,0.09
43372,City Hotel,2015,September,0,0.03
116301,City Hotel,2017,July,0,0.49
83377,City Hotel,2016,January,0,0.11
34919,Resort Hotel,2017,April,0,0.0
32658,Resort Hotel,2017,January,0,0.33799999999999997
28617,Resort Hotel,2016,October,0,0.0
111604,City Hotel,2017,May,0,0.0
41450,City Hotel,2015,August,0,0.01
87084,City Hotel,2016,April,0,0.0
22675,Resort Hotel,2016,March,0,0.04
58778,City Hotel,2016,October,1,1.0
12724,Resort Hotel,2017,July,1,0.535
87579,City Hotel,2016,April,0,0.0
83288,City Hotel,2016,January,0,0.09
96554,City Hotel,2016,August,0,0.02
112566,City Hotel,2017,May,0,0.0
115952,City Hotel,2017,July,0,0.3
36181,Resort Hotel,2017,May,0,0.07
118575,City Hotel,2017,August,0,0.5
4126,Resort Hotel,2016,February,0,0.05
5717,Resort Hotel,2016,May,1,0.5481728551294207
58209,City Hotel,2016,October,1,0.84
22486,Resort Hotel,2016,March,0,0.0
13184,Resort Hotel,2017,August,1,0.93
116479,City Hotel,2017,July,0,0.61
25653,Resort Hotel,2016,July,0,0.36
114005,City Hotel,2017,June,0,0.14
74286,City Hotel,2015,August,1,1.0
26261,Resort Hotel,2016,July,0,0.43
101933,City Hotel,2016,November,0,0.38
29301,Resort Hotel,2016,October,0,0.01
62044,City Hotel,2016,December,1,0.96
31106,Resort Hotel,2016,December,0,0.0
12129,Resort Hotel,2017,June,1,1.0
15178,Resort Hotel,2015,September,1,1.0
35647,Resort Hotel,2017,April,0,0.12
95125,City Hotel,2016,August,0,0.05
67786,City Hotel,2017,May,1,0.9
77765,City Hotel,2015,September,1,0.08
116359,City Hotel,2017,July,0,0.3275
82565,City Hotel,2015,December,0,0.0
95713,City Hotel,2016,August,0,0.27
17575,Resort Hotel,2015,October,0,0.0
72865,City Hotel,2017,August,1,0.59
111489,City Hotel,2017,May,0,0.02
27991,Resort Hotel,2016,September,0,0.06
46885,City Hotel,2016,January,1,0.18
101089,City Hotel,2016,November,0,0.74
44844,City Hotel,2015,October,0,0.3186363636363636
30131,Resort Hotel,2016,November,0,0.0
106504,City Hotel,2017,February,0,0.19464546654937984
19576,Resort Hotel,2015,December,0,0.5
45099,City Hotel,2015,October,1,1.0
76256,City Hotel,2015,October,1,1.0
28308,Resort Hotel,2016,September,0,0.0
63379,City Hotel,2017,February,1,0.58
65500,City Hotel,2017,April,1,1.0
61314,City Hotel,2016,December,1,0.85
37302,Resort Hotel,2017,June,0,0.3
29498,Resort Hotel,2016,October,0,0.11
2383,Resort Hotel,2015,October,0,0.0
86456,City Hotel,2016,March,0,0.68
59805,City Hotel,2016,November,1,0.52
21908,Resort Hotel,2016,March,0,0.02
53711,City Hotel,2016,June,1,1.0
114219,City Hotel,2017,June,0,0.028333333333333332
5460,Resort Hotel,2016,April,1,1.0
24038,Resort Hotel,2016,May,0,0.08
59879,City Hotel,2016,November,1,1.0
34640,Resort Hotel,2017,April,0,0.02
51979,City Hotel,2016,May,1,0.04
15140,Resort Hotel,2015,August,1,0.93
74318,City Hotel,2015,July,1,1.0
73419,City Hotel,2017,August,1,0.63
69701,City Hotel,2017,June,1,1.0
104130,City Hotel,2017,January,0,0.42
59713,City Hotel,2016,November,1,1.0
17313,Resort Hotel,2015,September,0,0.03
14320,Resort Hotel,2015,December,0,0.01
95360,City Hotel,2016,August,0,0.01
58982,City Hotel,2016,October,1,0.89
84266,City Hotel,2016,February,0,0.19
58549,City Hotel,2016,October,1,1.0
48018,City Hotel,2016,March,1,0.1
12218,Resort Hotel,2017,June,1,0.56
107969,City Hotel,2017,March,0,0.135
115231,City Hotel,2017,July,0,0.25
15738,Resort Hotel,2015,July,0,0.40201515151515155
50019,City Hotel,2016,April,1,0.99
70109,City Hotel,2017,June,1,0.39
111697,City Hotel,2017,May,0,0.15
66328,City Hotel,2017,April,1,0.78
28466,Resort Hotel,2016,October,0,0.11
65871,City Hotel,2017,April,1,1.0
54353,City Hotel,2016,July,1,1.0
48247,City Hotel,2016,March,1,1.0
29052,Resort Hotel,2016,October,0,0.0
41749,City Hotel,2015,August,0,0.09
93432,City Hotel,2016,July,0,0.13
